,url,id,Sector,Area,AreaUnidad,Precio,Habitaciones,Baños,Estrato,Código inmueble,Barrio común,Antigüedad,Área construida,Área privada,Valor administración,Parqueaderos
3075,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-na-3-habitaciones-3-banos-2-garajes/4941-M3359271,3076,Cali Área 118 m²,118,m²,$649.000.000,3,3,3,4941-M3359271,ALTOS DE CIUDAD JARDIN,Entre 0 y 5 años,118 m²,118 m²,$410.000,2
3076,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-aguacatal-4-habitaciones-5-banos-2-garajes/12035-M3203341,3077,Sector Oeste,220,m²,$970.000.000,4,5,5,12035-M3203341,AGUACATAL,Entre 10 y 20 años,220 m²,220 m²,$796.000,2
3077,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-parcelacion-piedra-grande-2-habitaciones-2-banos/15793-M4200342,3078,Sector Sur,60,m²,$200.000.000,2,2,2,15793-M4200342,BOCHALEMA,Entre 5 y 10 años,60 m²,60 m²,$203.000,
3078,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-ciudad-real-3-habitaciones-3-banos-1-garajes/3566-M4416164,3079,Sector Sur,75,m²,$360.000.000,3,3,3,3566-M4416164,VALLE DEL LILI,Entre 5 y 10 años,75 m²,77 m²,,1
3079,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-santa-isabel-3-habitaciones-4-banos-2-garajes/11258-M4081202,3080,Sector Oeste,143,m²,$667.000.000,3,4,4,11258-M4081202,SANTA ISABEL,Entre 10 y 20 años,143 m²,144 m²,$570.000,2
3080,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-normandia-4-habitaciones-5-banos-4-garajes/14383-M3770617,3081,Sector Oeste,454,m²,$1.500.000.000,4,5,5,14383-M3770617,SECTOR ALTOS DE NORMANDIA BATACLAN,Entre 10 y 20 años,454 m²,454 m²,$1.500.000,4
3081,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-menga-2-habitaciones-2-banos/9947-M4294285,3082,Sector Norte,56,m²,$164.000.000,2,2,2,9947-M4294285,Menga,Entre 0 y 5 años,56 m²,56 m²,,
3082,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-ciudadela-campestre-3-habitaciones-4-banos-1-garajes/9947-M4414208,3083,Sector Sur,191,m²,$900.000.000,3,4,4,9947-M4414208,Ciudad Jardin,Entre 10 y 20 años,191 m²,191 m²,,1
3083,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-santa-teresita-4-habitaciones-4-banos-4-garajes/15746-M4197128,3084,Sector Oeste,433,m²,$1.800.000.000,4,4,4,15746-M4197128,SANTA TERESITA,Entre 10 y 20 años,433 m²,433 m²,$1.153.000,4
3084,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-parcelaciones-pance-4-habitaciones-5-banos-4-garajes/12035-M4022412,3085,Sector Sur,180,m²,$1.300.000.000,4,5,5,12035-M4022412,PARCELACIONES PANCE,Entre 5 y 10 años,180 m²,300 m²,$800.000,4
3085,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-parcelacion-piedra-grande-2-habitaciones-2-banos-1-garajes/271-M3909082,3086,Sector Sur,59,m²,$185.000.000,2,2,2,271-M3909082,BOCHALEMA,Entre 5 y 10 años,59 m²,59 m²,$170.000,1
3086,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-santa-monica-3-habitaciones-4-banos-4-garajes/4083-M3777686,3087,Sector Oeste,246,m²,$860.000.000,3,4,4,4083-M3777686,SANTA MONICA NORTE,Remodelado,246 m²,246 m²,$100.000.000,4
3087,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-quintas-de-don-sima%C2%BFn-3-habitaciones-2-banos-1-garajes/4941-M4198021,3088,Sector Sur,70,m²,$280.000.000,3,2,2,4941-M4198021,LAS QUINTAS DE DON SIMON,Entre 10 y 20 años,70 m²,70 m²,$228.000,1
3088,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-arboledas-3-habitaciones-2-banos-2-garajes/3251-M4415182,3089,Sector Oeste,140,m²,$600.000.000,3,2,2,3251-M4415182,SANTA ROSA DEL OESTE,Más de 20 años,140 m²,140 m²,$1.117.000,2
3089,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-lili-3-habitaciones-2-banos-1-garajes/4186-M4459309,3090,Sector Sur,88,m²,$335.000.000,3,2,2,4186-M4459309,VALLE DE LILI,Entre 0 y 5 años,88 m²,88 m²,$270.000,1
3090,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-conjunto-residencial-aragon-3-habitaciones-2-banos-2-garajes/15793-M4199577,3091,Sector Norte,103,m²,$570.000.000,3,2,2,15793-M4199577,LA FLORA,Entre 0 y 5 años,103 m²,103 m²,$488.000,2
3091,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-conjunto-residencial-patios-de-la-flora-3-habitaciones-3-banos-1-garajes/15793-M4200320,3092,Sector Norte,110,m²,$470.000.000,3,3,3,15793-M4200320,LA FLORA,Entre 5 y 10 años,110 m²,110 m²,$390.000,1
3092,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-normandia-3-habitaciones-4-banos-2-garajes/10697-M3841460,3093,Sector Oeste,240,m²,$1.600.000.000,3,4,4,10697-M3841460,NORMANDIA,Entre 5 y 10 años,240 m²,240 m²,$850.000,2
3093,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-san-pascual-3-habitaciones-2-banos-1-garajes/15069-M4301577,3094,Sector Centro,69,m²,$290.000.000,3,2,2,15069-M4301577,EL INGENIO,Más de 20 años,69 m²,68 m²,$350.000,1
3094,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-santa-isabel-3-habitaciones-2-banos-1-garajes/15054-M4459629,3095,Sector Oeste,220,m²,$300.000.000,3,2,2,15054-M4459629,SANTA ISABEL,Más de 20 años,220 m²,159 m²,,1
3095,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-menga-3-habitaciones-5-banos-2-garajes/15793-M4201166,3096,Sector Norte,120,m²,$840.000.000,3,5,5,15793-M4201166,MENGA,Entre 0 y 5 años,120 m²,120 m²,$958.000,2
3096,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-santa-teresita-3-habitaciones-3-banos-2-garajes/11778-M2714622,3097,Sector Oeste,267,m²,$1.650.000.000,3,3,3,11778-M2714622,SANTA TERESITA,Más de 20 años,267 m²,267 m²,$1.050.000,2
3097,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-parcelaciones-pance-3-habitaciones-3-banos-1-garajes/14873-M4349114,3098,Sector Sur,94,m²,$388.000.000,3,3,3,14873-M4349114,CIUDAD JARDIN,Entre 5 y 10 años,94 m²,94 m²,$380.000,1
3098,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-conjunto-residencial-olivenza-1-habitaciones-1-banos/14155-M4262122,3099,Sector Norte,37.91,m²,$259.000.000,1,1,1,14155-M4262122,Conjunto Residencial Alto Living,Entre 0 y 5 años,37.91 m²,33.05 m²,$191.000,
3099,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-urbanizacion-la-flora-4-habitaciones-3-banos-1-garajes/13299-M3614372,3100,Sector Norte,85,m²,$270.000.000,4,3,3,13299-M3614372,LA FLORA,Entre 10 y 20 años,85 m²,85 m²,$10.000,1
3100,https://www.metrocuadrado.com/inmueble/venta-casa-cali-ciudad-jardin-3-habitaciones-4-banos-3-garajes/5423-M3565554,3101,Cali Área 310 m²,310,m²,$1.950.000.000,3,4,4,5423-M3565554,Ciudad Jardin,Entre 0 y 5 años,310 m²,310 m²,$900.000,3
3101,https://www.metrocuadrado.com/inmueble/venta-casa-cali-parcelaciones-pance-3-habitaciones-4-banos-2-garajes/5423-M3840917,3102,Sector Sur,380,m²,$1.350.000.000,3,4,4,5423-M3840917,Ciudad Jardin,Más de 20 años,380 m²,380 m²,$1.500.000,2
3102,https://www.metrocuadrado.com/inmueble/venta-casa-cali-urbanizacia%C2%BFn-ciudad-jarda%C2%8Dn-5-habitaciones-5-banos-4-garajes/242-M4186945,3103,Sector Sur,840,m²,$5.900.000.000,5,5,5,242-M4186945,Ciudad Jardin,Entre 10 y 20 años,840 m²,840 m²,,4
3103,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-normandia-3-habitaciones-4-banos-2-garajes/12356-M4072458,3104,Sector Oeste,194,m²,$680.000.000,3,4,4,12356-M4072458,CALI NORMANDIA,Más de 20 años,194 m²,194 m²,$800.000,2
3104,https://www.metrocuadrado.com/inmueble/venta-casa-cali-el-ingenio-5-habitaciones-5-banos-3-garajes/2592-M4292945,3105,Sector Sur,750,m²,$1.200.000.000,5,5,5,2592-M4292945,EL INGENIO,Entre 10 y 20 años,750 m²,750 m²,,3
3105,https://www.metrocuadrado.com/inmueble/venta-casa-cali-parcelaciones-pance-3-habitaciones-5-banos-4-garajes/2592-M4079017,3106,Sector Sur,214.75,m²,$1.480.000.000,3,5,5,2592-M4079017,CIUDAD JARDIN,Entre 5 y 10 años,214.75 m²,214.75 m²,$1.029.000,4
3106,https://www.metrocuadrado.com/inmueble/venta-casa-cali-bretaa%C2%BFa-4-habitaciones-5-banos-4-garajes/9947-M4298240,3107,Sector Sur,374,m²,$2.490.000.000,4,5,5,9947-M4298240,Pance,Entre 10 y 20 años,374 m²,374 m²,,4
3107,https://www.metrocuadrado.com/inmueble/venta-casa-cali-urbanizacia%C2%B3n-la-merced-5-habitaciones-3-banos-1-garajes/2592-M4078649,3108,Sector Norte,127,m²,$500.000.000,5,3,3,2592-M4078649,LA MERCED,Más de 20 años,127 m²,127 m²,,1
3108,https://www.metrocuadrado.com/inmueble/venta-casa-cali-el-ingenio-5-habitaciones-3-banos-2-garajes/4941-M4198189,3109,Sector Sur,268.8,m²,$695.000.000,5,3,3,4941-M4198189,EL INGENIO III,Más de 20 años,268.8 m²,268.8 m²,,2
3109,https://www.metrocuadrado.com/inmueble/venta-casa-cali-arboledas-5-habitaciones-5-banos-4-garajes/11778-M3779858,3110,Sector Oeste,600,m²,$1.900.000.000,5,5,5,11778-M3779858,Estatua de Belalcazar,Más de 20 años,600 m²,600 m²,,4
3110,https://www.metrocuadrado.com/inmueble/venta-casa-cali-parcelaciones-pance-4-habitaciones-3-banos/9947-M4201223,3111,Sector Sur,3610,m²,$2.800.000.000,4,3,3,9947-M4201223,Pance,Más de 20 años,3610 m²,3610 m²,,
3111,https://www.metrocuadrado.com/inmueble/venta-casa-cali-urbanizacia%C2%BFn-rio-lili-3-habitaciones-4-banos-3-garajes/12286-M4140540,3112,Sector Sur,248,m²,$700.000.000,3,4,4,12286-M4140540,ALTOS DE CIUDAD JARDIN,Entre 10 y 20 años,248 m²,248 m²,$700.000,3
3112,https://www.metrocuadrado.com/inmueble/venta-casa-cali-urbanizacion-ciudad-jardin-4-habitaciones-5-banos-3-garajes/5097-M3234355,3113,Sector Sur,325,m²,$1.650.000.000,4,5,5,5097-M3234355,CIUDA JARDIN,Más de 20 años,325 m²,937 m²,,3
3113,https://www.metrocuadrado.com/inmueble/venta-casa-cali-lili-3-habitaciones-3-banos-1-garajes/4941-M3912796,3114,Sector Sur,209,m²,$300.000.000,3,3,3,4941-M3912796,VALLE DEL LILI,Entre 10 y 20 años,209 m²,209 m²,,1
3114,https://www.metrocuadrado.com/inmueble/venta-casa-cali-parcelaciones-pance-5-habitaciones-4-banos-2-garajes/12953-M4137595,3115,Sector Sur,200,m²,$1.200.000.000,5,4,4,12953-M4137595,PANCE,Entre 10 y 20 años,200 m²,500 m²,,2
3115,https://www.metrocuadrado.com/inmueble/venta-casa-cali-urbanizacion-ciudad-jardin-5-habitaciones-5-banos-4-garajes/641-M3416793,3116,Sector Sur,700,m²,$1.200.000.000,5,5,5,641-M3416793,CUIDAD JARDIN,Entre 5 y 10 años,700 m²,700 m²,,4
3116,https://www.metrocuadrado.com/inmueble/venta-casa-cali-la-cascada-5-habitaciones-5-banos-3-garajes/16014-M4413393,3117,Sector Sur,201,m²,$625.000.000,5,5,5,16014-M4413393,EL REFUGIO,Más de 20 años,201 m²,201 m²,,3
3117,https://www.metrocuadrado.com/inmueble/venta-casa-cali-sector-la-luisa-bella-suiza-3-habitaciones-3-banos-2-garajes/12286-M4022253,3118,Sector Sur,160,m²,$598.000.000,3,3,3,12286-M4022253,EL SEMINARIO,Más de 20 años,160 m²,160 m²,$418.500,2
3118,https://www.metrocuadrado.com/inmueble/venta-casa-cali-santa-anita-la-selva-4-habitaciones-3-banos-1-garajes/4941-M4416239,3119,Sector Sur,95,m²,$495.000.000,4,3,3,4941-M4416239,CAMINO REAL   LOS FUNDADORES,Entre 10 y 20 años,95 m²,95 m²,$350.000,1
3119,https://www.metrocuadrado.com/inmueble/venta-casa-cali-parcelaciones-pance-5-habitaciones-5-banos-4-garajes/2592-M4080472,3120,Sector Sur,830,m²,$1.200.000.000,5,5,5,2592-M4080472,CIUDAD JARDIN,Entre 10 y 20 años,830 m²,830 m²,$750.000,4
3120,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-caney-3-habitaciones-3-banos-2-garajes/2592-M4293377,3121,Sector Sur,100,m²,$380.000.000,3,3,3,2592-M4293377,CANEY,Entre 5 y 10 años,100 m²,100 m²,$383.000,2
3121,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-el-ingenio-3-habitaciones-3-banos-2-garajes/12035-M4414327,3122,Sector Sur,209,m²,$590.000.000,3,3,3,12035-M4414327,EL INGENIO,Entre 10 y 20 años,209 m²,209 m²,$450.000,2
3122,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-parcelaciones-pance-3-habitaciones-5-banos-2-garajes/12035-M4459111,3123,Sector Sur,159,m²,$980.000.000,3,5,5,12035-M4459111,PARCELACIONES PANCE,Entre 5 y 10 años,159 m²,143 m²,$950.000,2
3123,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-bajo-aguacatal-4-habitaciones-5-banos-4-garajes/15913-M4298849,3124,Cali Área 296 m²,296,m²,$1.500.000.000,4,5,5,15913-M4298849,BAJO AGUACATAL,Entre 5 y 10 años,296 m²,296 m²,$1.385.000,4
3124,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-bochalema-1-habitaciones-2-banos/9947-M4201226,3125,Cali Área 68 m²,68,m²,$245.000.000,1,2,2,9947-M4201226,Bochalema,Entre 0 y 5 años,68 m²,68 m²,,
3125,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-na-3-habitaciones-3-banos-2-garajes/4941-M3359271,3126,Cali Área 118 m²,118,m²,$649.000.000,3,3,3,4941-M3359271,ALTOS DE CIUDAD JARDIN,Entre 0 y 5 años,118 m²,118 m²,$410.000,2
3126,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-aguacatal-4-habitaciones-5-banos-2-garajes/12035-M3203341,3127,Sector Oeste,220,m²,$970.000.000,4,5,5,12035-M3203341,AGUACATAL,Entre 10 y 20 años,220 m²,220 m²,$796.000,2
3127,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-parcelacion-piedra-grande-2-habitaciones-2-banos/15793-M4200342,3128,Sector Sur,60,m²,$200.000.000,2,2,2,15793-M4200342,BOCHALEMA,Entre 5 y 10 años,60 m²,60 m²,$203.000,
3128,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-ciudad-real-3-habitaciones-3-banos-1-garajes/3566-M4416164,3129,Sector Sur,75,m²,$360.000.000,3,3,3,3566-M4416164,VALLE DEL LILI,Entre 5 y 10 años,75 m²,77 m²,,1
3129,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-santa-isabel-3-habitaciones-4-banos-2-garajes/11258-M4081202,3130,Sector Oeste,143,m²,$667.000.000,3,4,4,11258-M4081202,SANTA ISABEL,Entre 10 y 20 años,143 m²,144 m²,$570.000,2
3130,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-normandia-4-habitaciones-5-banos-4-garajes/14383-M3770617,3131,Sector Oeste,454,m²,$1.500.000.000,4,5,5,14383-M3770617,SECTOR ALTOS DE NORMANDIA BATACLAN,Entre 10 y 20 años,454 m²,454 m²,$1.500.000,4
3131,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-menga-2-habitaciones-2-banos/9947-M4294285,3132,Sector Norte,56,m²,$164.000.000,2,2,2,9947-M4294285,Menga,Entre 0 y 5 años,56 m²,56 m²,,
3132,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-ciudadela-campestre-3-habitaciones-4-banos-1-garajes/9947-M4414208,3133,Sector Sur,191,m²,$900.000.000,3,4,4,9947-M4414208,Ciudad Jardin,Entre 10 y 20 años,191 m²,191 m²,,1
3133,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-santa-teresita-4-habitaciones-4-banos-4-garajes/15746-M4197128,3134,Sector Oeste,433,m²,$1.800.000.000,4,4,4,15746-M4197128,SANTA TERESITA,Entre 10 y 20 años,433 m²,433 m²,$1.153.000,4
3134,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-parcelaciones-pance-4-habitaciones-5-banos-4-garajes/12035-M4022412,3135,Sector Sur,180,m²,$1.300.000.000,4,5,5,12035-M4022412,PARCELACIONES PANCE,Entre 5 y 10 años,180 m²,300 m²,$800.000,4
3135,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-parcelacion-piedra-grande-2-habitaciones-2-banos-1-garajes/271-M3909082,3136,Sector Sur,59,m²,$185.000.000,2,2,2,271-M3909082,BOCHALEMA,Entre 5 y 10 años,59 m²,59 m²,$170.000,1
3136,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-santa-monica-3-habitaciones-4-banos-4-garajes/4083-M3777686,3137,Sector Oeste,246,m²,$860.000.000,3,4,4,4083-M3777686,SANTA MONICA NORTE,Remodelado,246 m²,246 m²,$100.000.000,4
3137,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-quintas-de-don-sima%C2%BFn-3-habitaciones-2-banos-1-garajes/4941-M4198021,3138,Sector Sur,70,m²,$280.000.000,3,2,2,4941-M4198021,LAS QUINTAS DE DON SIMON,Entre 10 y 20 años,70 m²,70 m²,$228.000,1
3138,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-arboledas-3-habitaciones-2-banos-2-garajes/3251-M4415182,3139,Sector Oeste,140,m²,$600.000.000,3,2,2,3251-M4415182,SANTA ROSA DEL OESTE,Más de 20 años,140 m²,140 m²,$1.117.000,2
3139,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-lili-3-habitaciones-2-banos-1-garajes/4186-M4459309,3140,Sector Sur,88,m²,$335.000.000,3,2,2,4186-M4459309,VALLE DE LILI,Entre 0 y 5 años,88 m²,88 m²,$270.000,1
3140,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-conjunto-residencial-aragon-3-habitaciones-2-banos-2-garajes/15793-M4199577,3141,Sector Norte,103,m²,$570.000.000,3,2,2,15793-M4199577,LA FLORA,Entre 0 y 5 años,103 m²,103 m²,$488.000,2
3141,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-conjunto-residencial-patios-de-la-flora-3-habitaciones-3-banos-1-garajes/15793-M4200320,3142,Sector Norte,110,m²,$470.000.000,3,3,3,15793-M4200320,LA FLORA,Entre 5 y 10 años,110 m²,110 m²,$390.000,1
3142,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-normandia-3-habitaciones-4-banos-2-garajes/10697-M3841460,3143,Sector Oeste,240,m²,$1.600.000.000,3,4,4,10697-M3841460,NORMANDIA,Entre 5 y 10 años,240 m²,240 m²,$850.000,2
3143,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-san-pascual-3-habitaciones-2-banos-1-garajes/15069-M4301577,3144,Sector Centro,69,m²,$290.000.000,3,2,2,15069-M4301577,EL INGENIO,Más de 20 años,69 m²,68 m²,$350.000,1
3144,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-santa-isabel-3-habitaciones-2-banos-1-garajes/15054-M4459629,3145,Sector Oeste,220,m²,$300.000.000,3,2,2,15054-M4459629,SANTA ISABEL,Más de 20 años,220 m²,159 m²,,1
3145,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-menga-3-habitaciones-5-banos-2-garajes/15793-M4201166,3146,Sector Norte,120,m²,$840.000.000,3,5,5,15793-M4201166,MENGA,Entre 0 y 5 años,120 m²,120 m²,$958.000,2
3146,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-santa-teresita-3-habitaciones-3-banos-2-garajes/11778-M2714622,3147,Sector Oeste,267,m²,$1.650.000.000,3,3,3,11778-M2714622,SANTA TERESITA,Más de 20 años,267 m²,267 m²,$1.050.000,2
3147,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-parcelaciones-pance-3-habitaciones-3-banos-1-garajes/14873-M4349114,3148,Sector Sur,94,m²,$388.000.000,3,3,3,14873-M4349114,CIUDAD JARDIN,Entre 5 y 10 años,94 m²,94 m²,$380.000,1
3148,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-conjunto-residencial-olivenza-1-habitaciones-1-banos/14155-M4262122,3149,Sector Norte,37.91,m²,$259.000.000,1,1,1,14155-M4262122,Conjunto Residencial Alto Living,Entre 0 y 5 años,37.91 m²,33.05 m²,$191.000,
3149,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-urbanizacion-la-flora-4-habitaciones-3-banos-1-garajes/13299-M3614372,3150,Sector Norte,85,m²,$270.000.000,4,3,3,13299-M3614372,LA FLORA,Entre 10 y 20 años,85 m²,85 m²,$10.000,1
3150,https://www.metrocuadrado.com/inmueble/venta-casa-cali-ciudad-jardin-3-habitaciones-4-banos-3-garajes/5423-M3565554,3151,Cali Área 310 m²,310,m²,$1.950.000.000,3,4,4,5423-M3565554,Ciudad Jardin,Entre 0 y 5 años,310 m²,310 m²,$900.000,3
3151,https://www.metrocuadrado.com/inmueble/venta-casa-cali-parcelaciones-pance-3-habitaciones-4-banos-2-garajes/5423-M3840917,3152,Sector Sur,380,m²,$1.350.000.000,3,4,4,5423-M3840917,Ciudad Jardin,Más de 20 años,380 m²,380 m²,$1.500.000,2
3152,https://www.metrocuadrado.com/inmueble/venta-casa-cali-urbanizacia%C2%BFn-ciudad-jarda%C2%8Dn-5-habitaciones-5-banos-4-garajes/242-M4186945,3153,Sector Sur,840,m²,$5.900.000.000,5,5,5,242-M4186945,Ciudad Jardin,Entre 10 y 20 años,840 m²,840 m²,,4
3153,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-normandia-3-habitaciones-4-banos-2-garajes/12356-M4072458,3154,Sector Oeste,194,m²,$680.000.000,3,4,4,12356-M4072458,CALI NORMANDIA,Más de 20 años,194 m²,194 m²,$800.000,2
3154,https://www.metrocuadrado.com/inmueble/venta-casa-cali-el-ingenio-5-habitaciones-5-banos-3-garajes/2592-M4292945,3155,Sector Sur,750,m²,$1.200.000.000,5,5,5,2592-M4292945,EL INGENIO,Entre 10 y 20 años,750 m²,750 m²,,3
3155,https://www.metrocuadrado.com/inmueble/venta-casa-cali-parcelaciones-pance-3-habitaciones-5-banos-4-garajes/2592-M4079017,3156,Sector Sur,214.75,m²,$1.480.000.000,3,5,5,2592-M4079017,CIUDAD JARDIN,Entre 5 y 10 años,214.75 m²,214.75 m²,$1.029.000,4
3156,https://www.metrocuadrado.com/inmueble/venta-casa-cali-bretaa%C2%BFa-4-habitaciones-5-banos-4-garajes/9947-M4298240,3157,Sector Sur,374,m²,$2.490.000.000,4,5,5,9947-M4298240,Pance,Entre 10 y 20 años,374 m²,374 m²,,4
3157,https://www.metrocuadrado.com/inmueble/venta-casa-cali-urbanizacia%C2%B3n-la-merced-5-habitaciones-3-banos-1-garajes/2592-M4078649,3158,Sector Norte,127,m²,$500.000.000,5,3,3,2592-M4078649,LA MERCED,Más de 20 años,127 m²,127 m²,,1
3158,https://www.metrocuadrado.com/inmueble/venta-casa-cali-el-ingenio-5-habitaciones-3-banos-2-garajes/4941-M4198189,3159,Sector Sur,268.8,m²,$695.000.000,5,3,3,4941-M4198189,EL INGENIO III,Más de 20 años,268.8 m²,268.8 m²,,2
3159,https://www.metrocuadrado.com/inmueble/venta-casa-cali-arboledas-5-habitaciones-5-banos-4-garajes/11778-M3779858,3160,Sector Oeste,600,m²,$1.900.000.000,5,5,5,11778-M3779858,Estatua de Belalcazar,Más de 20 años,600 m²,600 m²,,4
3160,https://www.metrocuadrado.com/inmueble/venta-casa-cali-parcelaciones-pance-4-habitaciones-3-banos/9947-M4201223,3161,Sector Sur,3610,m²,$2.800.000.000,4,3,3,9947-M4201223,Pance,Más de 20 años,3610 m²,3610 m²,,
3161,https://www.metrocuadrado.com/inmueble/venta-casa-cali-urbanizacia%C2%BFn-rio-lili-3-habitaciones-4-banos-3-garajes/12286-M4140540,3162,Sector Sur,248,m²,$700.000.000,3,4,4,12286-M4140540,ALTOS DE CIUDAD JARDIN,Entre 10 y 20 años,248 m²,248 m²,$700.000,3
